loc_id,XP,YP,Tp_s,Tm2_0_TM02_s,Tm_1_0_TMM10_s
1,702900.0,9323630.0,6.489292667099287,4.236631449910227,5.349586863801721
2,702900.0,9323680.0,6.489292667099287,4.213479736302277,5.334356846199156
3,702900.0,9323730.0,6.489292667099287,4.1985039896452685,5.327112993639827
4,702900.0,9323780.0,6.489292667099287,4.188087873181807,5.323712456902642
5,702900.0,9323830.0,6.489292667099287,4.182128495825204,5.322812489539045
6,702900.0,9323880.0,6.489292667099287,4.179270155838624,5.324020134829522
7,702900.0,9323930.0,6.489292667099287,4.171181908974594,5.322961194854728
8,702900.0,9323980.0,6.618133686300463,4.152459963305761,5.3151824051786685
9,702900.0,9324030.0,6.618133686300463,4.120600588523996,5.301677098211824
10,702923.0,9324070.0,6.618133686300463,4.0973543842485185,5.289621820486542
11,702962.0,9324100.0,6.618133686300463,4.095574824718011,5.2858387696693985
12,703012.0,9324100.0,6.618133686300463,4.098984889487514,5.286488791960168
13,703062.0,9324110.0,6.618133686300463,4.099681808058823,5.286461540977445
14,703112.0,9324110.0,6.618133686300463,4.103745670733291,5.286909497893862
15,703161.0,9324120.0,6.618133686300463,4.119986880610533,5.301312415196036
16,703211.0,9324120.0,6.618133686300463,4.151971636864451,5.328165521807745
17,703261.0,9324130.0,6.618133686300463,4.159735890356797,5.33650359326679
18,703311.0,9324130.0,6.618133686300463,4.178394359423921,5.346920082171524
19,703360.0,9324140.0,6.618133686300463,4.185944938999346,5.354659453321561
20,703400.0,9324110.0,6.618133686300463,4.195633968480663,5.348446994987434
21,703419.0,9324060.0,6.618133686300463,4.3893290263464895,5.487875561902427
22,703427.0,9324010.0,6.618133686300463,4.457294163651838,5.575759308629742
23,703436.0,9323960.0,6.618133686300463,4.527263412019938,5.654505941943481
24,703444.0,9323920.0,6.618133686300463,4.598125582856535,5.723104847480478
25,703453.0,9323870.0,6.618133686300463,4.609266411426142,5.754775327655464
26,703461.0,9323820.0,6.747638326585695,4.637109241477515,5.792781713100514
27,703470.0,9323770.0,6.747638326585695,4.673027055372162,5.831311488369195
28,703478.0,9323720.0,6.747638326585695,4.635600998220404,5.830509641103305
29,703487.0,9323670.0,6.747638326585695,4.621336953492581,5.836481547115918
30,703495.0,9323620.0,6.747638326585695,4.624117927309754,5.853150635113633
31,703504.0,9323570.0,6.747638326585695,4.580716410965712,5.847261043671286
32,703512.0,9323520.0,6.747638326585695,4.565806523416657,5.857829024136865
33,703521.0,9323470.0,6.747638326585695,4.568404440633061,5.871965121710588
34,703525.0,9323420.0,6.747638326585695,4.5540593911345635,5.878591887521731
35,703505.0,9323380.0,6.747638326585695,4.421664310205027,5.837887996318394
36,703465.0,9323350.0,7.293946024799417,3.190085301990056,5.1338209071265695
37,703426.0,9323320.0,7.293946024799417,2.2268358636530277,3.856972729916821
38,702416.0,9323140.0,6.618133686300463,4.3197946741204944,5.662029506610302
39,702386.0,9323170.0,6.618133686300463,4.364084265218666,5.722770072451456
40,702380.0,9323220.0,6.618133686300463,4.40853335005096,5.692204242557001
41,702374.0,9323270.0,6.618133686300463,4.365130569531288,5.610757078031486
42,702368.0,9323320.0,6.618133686300463,4.407236535142681,5.611730413419197
43,702362.0,9323370.0,6.618133686300463,4.520700759779523,5.6700098240243735
44,702356.0,9323420.0,6.747638326585695,4.62553242622843,5.706901606317895
45,702371.0,9323470.0,6.618133686300463,4.713828538984361,5.706431371133285
46,702362.0,9323520.0,6.618133686300463,4.772054397641415,5.711300244377471
47,702362.0,9323570.0,6.618133686300463,4.664539932911509,5.645578540576706
48,702397.0,9323600.0,6.618133686300463,4.3652202326730265,5.491943815182701
49,702440.0,9323610.0,6.618133686300463,4.325676596153361,5.464977969342865
50,702490.0,9323610.0,6.618133686300463,4.285274850622018,5.432456663041408
51,702539.0,9323600.0,6.618133686300463,4.261923358063968,5.415500107173491
52,702589.0,9323590.0,6.618133686300463,4.252295749816272,5.40979634598614
53,702638.0,9323590.0,6.618133686300463,4.233329486716202,5.387785709203445
54,702688.0,9323580.0,6.618133686300463,4.24393293068497,5.390568192835003
55,702738.0,9323570.0,6.618133686300463,4.262106944386804,5.386844009663908
56,702787.0,9323570.0,6.618133686300463,4.290582796122729,5.416189875189547
57,702837.0,9323560.0,6.618133686300463,4.4050069946612975,5.49012600376147
58,702886.0,9323550.0,6.489292667099287,4.379719722510678,5.439466403856815
59,703349.0,9323270.0,1.6273393002441008,1.451596236493739,1.721704901012779
60,703318.0,9323230.0,1.2632642748863063,1.3723828769800044,1.5405690385108006
61,703281.0,9323200.0,1.0,1.3264165765105265,1.46646631309172
62,703244.0,9323160.0,1.0,1.2929342514770328,1.4093285320689928
63,703209.0,9323130.0,1.2632642748863063,1.2764193084755049,1.3811400711404391
64,703173.0,9323090.0,1.0,1.261977177787643,1.3537152283306855
65,703152.0,9323050.0,1.0,1.2469772289738172,1.3269625716967206
