loc_id,XP,YP,Tp_s,Tm2_0_TM02_s,Tm_1_0_TMM10_s
1,702900.0,9323630.0,4.844961240310077,2.7789669395157373,4.129475290509971
2,702900.0,9323680.0,4.844961240310077,2.8387399335063956,4.177580930484138
3,702900.0,9323730.0,4.844961240310077,2.9105299244425917,4.227104235838843
4,702900.0,9323780.0,4.844961240310077,2.994838662514981,4.271114328474673
5,702900.0,9323830.0,4.750593824228028,3.089670927787162,4.299866657121129
6,702900.0,9323880.0,4.750593824228028,3.1841420326640275,4.300346848460651
7,702900.0,9323930.0,4.659832246039143,3.254028575461961,4.256475094914226
8,702900.0,9323980.0,4.659832246039143,3.257430913010754,4.149306320596325
9,702900.0,9324030.0,4.659832246039143,3.15933892090652,3.981090906180449
10,702923.0,9324070.0,3.987240829346092,3.0667330691443326,3.8835843571970967
11,702962.0,9324100.0,3.987240829346092,3.025213783486461,3.8532831214387144
12,703012.0,9324100.0,3.910833007430583,3.0086425962478156,3.8291458340717774
13,703062.0,9324110.0,3.910833007430583,2.984729340109047,3.805038447397922
14,703112.0,9324110.0,3.910833007430583,2.9712165894476064,3.7820266815170216
15,703161.0,9324120.0,3.910833007430583,2.942198649393519,3.7416375683331733
16,703211.0,9324120.0,3.910833007430583,2.933166068853843,3.7211290242333397
17,703261.0,9324130.0,3.910833007430583,2.9190549548068465,3.7199164458441403
18,703311.0,9324130.0,3.910833007430583,2.9073099911342535,3.7212124490183474
19,703360.0,9324140.0,3.910833007430583,2.870678108192759,3.7098752264797312
20,703400.0,9324110.0,3.910833007430583,2.8792279917894814,3.73329364003352
21,703419.0,9324060.0,3.910833007430583,2.89988285250748,3.789079511245204
22,703427.0,9324010.0,3.987240829346092,2.925340367053062,3.853123042365198
23,703436.0,9323960.0,3.987240829346092,2.9466289183192393,3.934609623528465
24,703444.0,9323920.0,4.570383912248629,2.948417468656624,4.012141599431979
25,703453.0,9323870.0,4.570383912248629,2.926308184513353,4.09495950653256
26,703461.0,9323820.0,4.659832246039143,2.8754723497942667,4.153138641760285
27,703470.0,9323770.0,4.659832246039143,2.807854920316967,4.194840880400343
28,703478.0,9323720.0,4.659832246039143,2.7131073319889687,4.1899701414721635
29,703487.0,9323670.0,4.659832246039143,2.6156040479848457,4.170036642848526
30,703495.0,9323620.0,4.750593824228028,2.5275670123689697,4.146079490462514
31,703504.0,9323570.0,4.750593824228028,2.4513010376921347,4.117425248220193
32,703512.0,9323520.0,4.844961240310077,2.404984431558608,4.108648912591929
33,703521.0,9323470.0,4.844961240310077,2.383191838568413,4.1056368699614145
34,703525.0,9323420.0,4.844961240310077,2.3359441981660325,4.046939247132742
35,703505.0,9323380.0,4.844961240310077,2.2354392751459295,3.862051642873711
36,703465.0,9323350.0,4.750593824228028,1.661169518318472,2.5217863677287498
37,703426.0,9323320.0,1.725327812284334,1.4751204088554968,1.7082469282995576
38,702416.0,9323140.0,4.750593824228028,3.5778343770656718,4.658585153245665
39,702386.0,9323170.0,4.750593824228028,3.5280298114782296,4.610959058367289
40,702380.0,9323220.0,4.750593824228028,3.510612092264262,4.606601685276935
41,702374.0,9323270.0,4.750593824228028,3.484600578505277,4.594025866214925
42,702368.0,9323320.0,4.750593824228028,3.510178888000326,4.589294562452397
43,702362.0,9323370.0,4.750593824228028,3.565424801846201,4.583071625553901
44,702356.0,9323420.0,4.750593824228028,3.5661926311825383,4.524610559714051
45,702371.0,9323470.0,4.659832246039143,3.4324826638700556,4.428250278722328
46,702362.0,9323520.0,4.659832246039143,3.3832030705758562,4.309739997191423
47,702362.0,9323570.0,4.659832246039143,3.2354274132612217,4.182789188671921
48,702397.0,9323600.0,4.659832246039143,3.1476557797029097,4.113398127664503
49,702440.0,9323610.0,4.659832246039143,3.1337309307729226,4.109126912383561
50,702490.0,9323610.0,4.659832246039143,3.1529063964444504,4.156602969856095
51,702539.0,9323600.0,4.659832246039143,3.162980264644514,4.199456321465415
52,702589.0,9323590.0,4.659832246039143,3.168106332186403,4.256065474711871
53,702638.0,9323590.0,4.659832246039143,3.1492111752366676,4.293237811480642
54,702688.0,9323580.0,4.750593824228028,3.136371742557645,4.355561953597061
55,702738.0,9323570.0,4.750593824228028,3.111910019646062,4.383904575972594
56,702787.0,9323570.0,4.844961240310077,3.1292331314811213,4.446858075623317
57,702837.0,9323560.0,4.844961240310077,3.0606999715137926,4.484707769942425
58,702886.0,9323550.0,4.844961240310077,2.831631896366631,4.237763029899999
59,703349.0,9323270.0,1.794043774668102,1.4809626428076417,1.5751582558244586
60,703318.0,9323230.0,1.8291567587342237,1.4956664762434142,1.5953295032625088
61,703281.0,9323200.0,1.794043774668102,1.501377806758393,1.6032207026902918
62,703244.0,9323160.0,1.7593244194229416,1.5092427727573852,1.614315940321308
63,703209.0,9323130.0,1.901863826550019,1.5252568527668877,1.6359230386566712
64,703173.0,9323090.0,1.9394879751745542,1.5406196083073485,1.6569036290816335
65,703152.0,9323050.0,1.9394879751745542,1.520807027301767,1.6286101739362961
