loc_id,XP,YP,Tp_s,Tm2_0_TM02_s,Tm_1_0_TMM10_s
1,702900.0,9323630.0,4.844961240310077,2.712761208762709,3.5605919927239698
2,702900.0,9323680.0,4.844961240310077,2.756290786439222,3.5989654408021536
3,702900.0,9323730.0,4.659832246039143,2.8095196085527188,3.6445213270429164
4,702900.0,9323780.0,4.659832246039143,2.8729710196912857,3.695452584521373
5,702900.0,9323830.0,4.659832246039143,2.9478633286991696,3.7502973847494028
6,702900.0,9323880.0,4.659832246039143,3.031974479939141,3.8050629067442996
7,702900.0,9323930.0,4.570383912248629,3.1147426843034123,3.850434780591184
8,702900.0,9323980.0,4.570383912248629,3.1665545950096674,3.8664331765042577
9,702900.0,9324030.0,4.570383912248629,3.1448943626687016,3.830831413625642
10,702923.0,9324070.0,4.482294935006723,3.101844895981076,3.7942820302151534
11,702962.0,9324100.0,4.482294935006723,3.087276447094712,3.7825582377122235
12,703012.0,9324100.0,4.482294935006723,3.0725951702384617,3.765223097058663
13,703062.0,9324110.0,4.395604395604395,3.0616839605473656,3.7522217508561435
14,703112.0,9324110.0,4.310344827586206,3.050931850199887,3.736804603569842
15,703161.0,9324120.0,4.310344827586206,3.0354220016520213,3.716054008695735
16,703211.0,9324120.0,4.310344827586206,3.03145405426303,3.7073575430875767
17,703261.0,9324130.0,4.310344827586206,3.036260466301856,3.712698708322888
18,703311.0,9324130.0,4.310344827586206,3.043988429806988,3.719395040227533
19,703360.0,9324140.0,4.310344827586206,3.048447029415056,3.7245166977530344
20,703400.0,9324110.0,4.310344827586206,3.0664803689428917,3.737341603056913
21,703419.0,9324060.0,4.310344827586206,3.112580790121548,3.7753193831704843
22,703427.0,9324010.0,4.310344827586206,3.1625077235872383,3.815468453267174
23,703436.0,9323960.0,4.310344827586206,3.213122926163969,3.8603917805034444
24,703444.0,9323920.0,4.310344827586206,3.2511061044488683,3.901517974150102
25,703453.0,9323870.0,4.482294935006723,3.2779415279322066,3.939988272339307
26,703461.0,9323820.0,4.570383912248629,3.2839555453200235,3.9652126350415804
27,703470.0,9323770.0,4.570383912248629,3.2753860729416067,3.982954712223191
28,703478.0,9323720.0,4.570383912248629,3.2394491439484905,3.978377667734329
29,703487.0,9323670.0,4.659832246039143,3.199199324617834,3.9715104503238723
30,703495.0,9323620.0,4.659832246039143,3.1603340010888243,3.9691626591265337
31,703504.0,9323570.0,4.659832246039143,3.119073967574973,3.9692774958346395
32,703512.0,9323520.0,4.750593824228028,3.085172517868883,3.98018738596595
33,703521.0,9323470.0,4.750593824228028,3.0429355853276467,3.9861566908257378
34,703525.0,9323420.0,4.750593824228028,2.9732240561171612,3.9654840026241063
35,703505.0,9323380.0,4.750593824228028,2.8328540907666286,3.883412856110962
36,703465.0,9323350.0,4.570383912248629,2.0476405285064923,3.20850406139439
37,703426.0,9323320.0,1.3657470636438132,1.4608168176898004,1.9798317156882317
38,702416.0,9323140.0,4.750593824228028,3.209870159233166,4.031671428814167
39,702386.0,9323170.0,4.750593824228028,3.114697783713428,3.9873871756501247
40,702380.0,9323220.0,4.750593824228028,3.1471385984141715,3.9946543238495207
41,702374.0,9323270.0,4.659832246039143,3.1648763057930736,3.990472789947977
42,702368.0,9323320.0,4.659832246039143,3.2297481351278923,4.018752611114649
43,702362.0,9323370.0,4.659832246039143,3.3209239020894725,4.062784616028946
44,702356.0,9323420.0,4.659832246039143,3.3714734379518867,4.072119706236367
45,702371.0,9323470.0,4.659832246039143,3.280535018843771,4.005369355583869
46,702362.0,9323520.0,4.570383912248629,3.293842651403046,3.9965853275237917
47,702362.0,9323570.0,4.570383912248629,3.2474869497360053,3.9588738294026395
48,702397.0,9323600.0,4.570383912248629,3.2147280151354303,3.9229357342795144
49,702440.0,9323610.0,4.570383912248629,3.2067519204239976,3.911916590625311
50,702490.0,9323610.0,4.570383912248629,3.216910630069579,3.9223508856791884
51,702539.0,9323600.0,4.570383912248629,3.216572641902917,3.924526894092131
52,702589.0,9323590.0,4.570383912248629,3.214337129183634,3.9289628567969026
53,702638.0,9323590.0,4.570383912248629,3.192755704786243,3.9161724232290878
54,702688.0,9323580.0,4.659832246039143,3.1605529703800017,3.9047407008614545
55,702738.0,9323570.0,4.659832246039143,3.0907542673496833,3.862294338475309
56,702787.0,9323570.0,4.750593824228028,3.012059153044402,3.827122383897802
57,702837.0,9323560.0,4.844961240310077,2.911026889359948,3.7771180806879183
58,702886.0,9323550.0,4.844961240310077,2.739427707769846,3.607515340617607
59,703349.0,9323270.0,1.5651901706057285,1.3209970708580148,1.384645243456943
60,703318.0,9323230.0,1.5651901706057285,1.342157475317578,1.4045385567273319
61,703281.0,9323200.0,1.5053439710973957,1.355696411748559,1.417568597366953
62,703244.0,9323160.0,1.5351550506601168,1.3597983821982425,1.4234629472430937
63,703209.0,9323130.0,1.5961691939345573,1.3728145877788729,1.4411756194588499
64,703173.0,9323090.0,1.659475605708596,1.406274640988205,1.4796455051368773
65,703152.0,9323050.0,1.5651901706057285,1.3939732799009865,1.4625423600683685
