loc_id,XP,YP,Tp_s,Tm2_0_TM02_s,Tm_1_0_TMM10_s
1,702900.0,9323630.0,4.750593824228028,3.0663058036473987,4.404689071304468
2,702900.0,9323680.0,4.750593824228028,3.1248057290182674,4.458150808110511
3,702900.0,9323730.0,4.750593824228028,3.1952180382944384,4.5182117569949245
4,702900.0,9323780.0,4.750593824228028,3.2770943299599202,4.580748626493561
5,702900.0,9323830.0,4.750593824228028,3.3699912828014713,4.639602789010248
6,702900.0,9323880.0,4.750593824228028,3.467754744536591,4.686092520506067
7,702900.0,9323930.0,4.750593824228028,3.55299718207842,4.706243634089296
8,702900.0,9323980.0,4.750593824228028,3.586622522747265,4.676534584715791
9,702900.0,9324030.0,4.750593824228028,3.5219735033107544,4.581008143264762
10,702923.0,9324070.0,4.750593824228028,3.4489322595726577,4.513101796280846
11,702962.0,9324100.0,4.750593824228028,3.4183784708541323,4.488832101098587
12,703012.0,9324100.0,4.659832246039143,3.395649509390296,4.459615275203484
13,703062.0,9324110.0,4.659832246039143,3.3731025957456526,4.433568726510935
14,703112.0,9324110.0,4.659832246039143,3.3523565270091287,4.401724480362319
15,703161.0,9324120.0,4.482294935006723,3.316919847566757,4.346335932817346
16,703211.0,9324120.0,4.482294935006723,3.301215920519717,4.311354301205821
17,703261.0,9324130.0,4.482294935006723,3.3039141259097327,4.318844416513377
18,703311.0,9324130.0,4.482294935006723,3.3106897555399675,4.327207546953625
19,703360.0,9324140.0,4.482294935006723,3.3093860077882415,4.332611979468456
20,703400.0,9324110.0,4.482294935006723,3.3362951831648835,4.353814980702716
21,703419.0,9324060.0,4.570383912248629,3.3948093559358905,4.415971585099679
22,703427.0,9324010.0,4.570383912248629,3.449385301027621,4.470639200514349
23,703436.0,9323960.0,4.570383912248629,3.50662160014695,4.535461814660491
24,703444.0,9323920.0,4.570383912248629,3.551941343233459,4.607550119306547
25,703453.0,9323870.0,4.659832246039143,3.5867377636665614,4.6883217517145495
26,703461.0,9323820.0,4.659832246039143,3.5881567763601296,4.7501078836799
27,703470.0,9323770.0,4.750593824228028,3.5724775969624325,4.805213872255791
28,703478.0,9323720.0,4.750593824228028,3.5143508572413937,4.828289245183363
29,703487.0,9323670.0,4.750593824228028,3.445257530418421,4.845111851095336
30,703495.0,9323620.0,4.750593824228028,3.3773975050673952,4.865770454024913
31,703504.0,9323570.0,4.750593824228028,3.3031196819524915,4.88481805295227
32,703512.0,9323520.0,4.750593824228028,3.2499586653217785,4.915513489035601
33,703521.0,9323470.0,4.750593824228028,3.218174789150968,4.939211393752532
34,703525.0,9323420.0,4.750593824228028,3.152207272816414,4.917036736197655
35,703505.0,9323380.0,4.750593824228028,3.011397384057786,4.796109229299187
36,703465.0,9323350.0,4.750593824228028,2.024963195863443,3.6104460838352708
37,703426.0,9323320.0,1.659475605708596,1.51317410542912,2.022623481355382
38,702416.0,9323140.0,4.750593824228028,3.9248198915752623,5.073517657982859
39,702386.0,9323170.0,4.750593824228028,3.8116449680520783,5.024752927932533
40,702380.0,9323220.0,4.750593824228028,3.817658933592677,5.024275348440533
41,702374.0,9323270.0,4.750593824228028,3.794215399839036,5.00870928708747
42,702368.0,9323320.0,4.750593824228028,3.834774972572589,5.023366836129511
43,702362.0,9323370.0,4.750593824228028,3.9110976903398194,5.0474090003410605
44,702356.0,9323420.0,4.750593824228028,3.932239613195979,5.022342951450425
45,702371.0,9323470.0,4.750593824228028,3.8017417249686893,4.9297847201183345
46,702362.0,9323520.0,4.750593824228028,3.7770890443836573,4.877847511326313
47,702362.0,9323570.0,4.750593824228028,3.6744442370292254,4.79967838281315
48,702397.0,9323600.0,4.750593824228028,3.601177762179839,4.7321917948352645
49,702440.0,9323610.0,4.750593824228028,3.5860955751077768,4.714762939864736
50,702490.0,9323610.0,4.750593824228028,3.608888757806032,4.746637410392223
51,702539.0,9323600.0,4.750593824228028,3.6187841483845964,4.760188873005785
52,702589.0,9323590.0,4.750593824228028,3.633449701572812,4.785287361165299
53,702638.0,9323590.0,4.750593824228028,3.6239509800778102,4.790792645761156
54,702688.0,9323580.0,4.750593824228028,3.6127505582851582,4.80911410017806
55,702738.0,9323570.0,4.750593824228028,3.5429842529291116,4.7760863607172
56,702787.0,9323570.0,4.750593824228028,3.4794215356819627,4.788353924151757
57,702837.0,9323560.0,4.750593824228028,3.3807917931571585,4.787482489520318
58,702886.0,9323550.0,4.750593824228028,3.1250726437681786,4.512657081280309
59,703349.0,9323270.0,1.725327812284334,1.4377185786607902,1.5215595782695515
60,703318.0,9323230.0,1.794043774668102,1.4559048956928131,1.541124273222181
61,703281.0,9323200.0,1.725327812284334,1.4636820546524172,1.550182988714783
62,703244.0,9323160.0,1.725327812284334,1.4645512854390312,1.5526572498249678
63,703209.0,9323130.0,1.794043774668102,1.4772490835892935,1.5714751830591516
64,703173.0,9323090.0,1.8653236336504382,1.5106043040283783,1.6112857324222105
65,703152.0,9323050.0,1.8653236336504382,1.494841970659451,1.5902670825790444
