loc_id,XP,YP,Tp_s,Tm2_0_TM02_s,Tm_1_0_TMM10_s
1,702415.75,9323137.0,5.037783375314861,4.1041775557818765,5.525132500785906
2,702386.1875,9323175.0,5.037783375314861,4.023570596192269,5.465401820514213
3,702380.0625,9323225.0,5.037783375314861,3.9875767730436222,5.45526313982129
4,702373.875,9323274.0,5.037783375314861,3.945306121212589,5.436490952336036
5,702367.6875,9323324.0,5.037783375314861,3.971802921232477,5.421799459458346
6,702361.5,9323373.0,5.037783375314861,4.029127116904548,5.3989831539808355
7,702355.875,9323423.0,4.940711462450593,4.029970486370339,5.3145963956237035
8,702370.5,9323470.0,4.940711462450593,3.9087700725652454,5.2136519146394775
9,702362.1875,9323519.0,4.940711462450593,3.839447617974781,5.043262533645689
10,702362.0625,9323566.0,4.940711462450593,3.604582950358752,4.829597724906171
11,702396.75,9323602.0,4.940711462450593,3.406363111285577,4.644644062259239
12,702440.125,9323614.0,4.940711462450593,3.3689098339820958,4.607035883747963
13,702489.6875,9323607.0,4.940711462450593,3.367430803023405,4.625349595761344
14,702539.25,9323600.0,4.940711462450593,3.3358807000573645,4.595540274622704
15,702588.8125,9323594.0,4.940711462450593,3.306155784835575,4.564177431229091
16,702638.375,9323587.0,4.940711462450593,3.261451615514612,4.505034195021788
17,702688.0,9323581.0,4.940711462450593,3.2300345013417906,4.465874249114646
18,702737.5625,9323574.0,4.395604395604395,3.191808166799812,4.406265782891838
19,702787.125,9323568.0,4.395604395604395,3.219484502528852,4.453682963618111
20,702836.6875,9323561.0,4.395604395604395,3.254870211536984,4.52397000987242
21,702886.25,9323555.0,4.570383912248629,3.252373554696553,4.5272140186251155
22,702935.75,9323548.0,4.570383912248629,3.274349756969196,4.563526937088325
23,702985.3125,9323541.0,4.659832246039143,3.263298247708897,4.587927650139075
24,703034.875,9323535.0,4.659832246039143,3.221739746216513,4.539092918246021
25,703084.4375,9323528.0,4.659832246039143,3.2176233140540926,4.572143763428772
26,703134.0,9323521.0,4.844961240310077,3.231657970690995,4.654392490332446
27,703183.5625,9323515.0,4.940711462450593,3.2132999877035866,4.71721977001513
28,703233.125,9323508.0,4.940711462450593,3.1933543661084256,4.786042084183279
29,703279.5625,9323491.0,4.940711462450593,3.073028986551745,4.751096202945091
30,703316.75,9323459.0,4.940711462450593,2.913879371812773,4.644231382731811
31,703340.125,9323415.0,4.940711462450593,2.768186856397741,4.499359417720649
32,703355.0625,9323367.0,4.940711462450593,2.7407512177714923,4.469539864397606
33,703362.375,9323318.0,4.940711462450593,2.755665035738549,4.513151298163874
34,703349.0625,9323270.0,4.940711462450593,2.7259790834082196,4.444726257299228
35,703317.875,9323232.0,4.940711462450593,2.730261584694354,4.39430794158303
36,703280.9375,9323198.0,4.940711462450593,2.0718248072359526,3.327128992315896
37,703244.0625,9323164.0,2.4026910139356077,1.7515402903363408,2.5673140025738364
38,703208.5625,9323129.0,2.35626767200754,1.6249357565098954,2.2677261454509696
39,703173.0,9323094.0,2.2665457842248413,1.5662944649068644,2.0827021584158083
40,703151.875,9323053.0,2.0559210526315788,1.542169912121808,2.044767740435927
