loc_id,XP,YP,Tp_s,Tm2_0_TM02_s,Tm_1_0_TMM10_s
1,702415.75,9323137.0,5.885815185403178,4.116064725440105,5.042688059309919
2,702386.1875,9323175.0,5.885815185403178,4.162287811637628,5.090379841895554
3,702380.0625,9323225.0,5.885815185403178,4.019954227124377,4.964054696508588
4,702373.875,9323274.0,5.885815185403178,3.7469112555588895,4.743020354102672
5,702367.6875,9323324.0,5.885815185403178,3.6943648839869243,4.696573563480182
6,702361.5,9323373.0,5.885815185403178,3.718580631165298,4.7271579368843835
7,702355.875,9323423.0,5.885815185403178,3.7552338741137348,4.740337006442432
8,702370.5,9323470.0,5.885815185403178,3.747802441120433,4.68404820446917
9,702362.1875,9323519.0,5.885815185403178,3.6661452336703264,4.616980776444218
10,702362.0625,9323566.0,5.885815185403178,3.558019567801016,4.540748716101501
11,702396.75,9323602.0,5.773672055427252,3.3883390088990533,4.370758231086929
12,702440.125,9323614.0,5.773672055427252,3.3773968972138095,4.361398507217482
13,702489.6875,9323607.0,5.773672055427252,3.3669560120920643,4.340994944883452
14,702539.25,9323600.0,5.773672055427252,3.353799876389974,4.326192291081786
15,702588.8125,9323594.0,5.773672055427252,3.3371034088054916,4.303939364669657
16,702638.375,9323587.0,4.844961240310077,3.3250342664664485,4.284259231554502
17,702688.0,9323581.0,4.844961240310077,3.3033785559299336,4.2536315824944335
18,702737.5625,9323574.0,4.844961240310077,3.3150230367113482,4.259147388427501
19,702787.125,9323568.0,4.844961240310077,3.315852795871303,4.26579927430739
20,702836.6875,9323561.0,5.773672055427252,3.371338227723746,4.336182493079356
21,702886.25,9323555.0,4.844961240310077,3.3892448658137475,4.347245145307491
22,702935.75,9323548.0,4.844961240310077,3.3804568125868157,4.334020806985552
23,702985.3125,9323541.0,4.844961240310077,3.3570315314547288,4.307251204358157
24,703034.875,9323535.0,4.844961240310077,3.3411200482622507,4.289453792102221
25,703084.4375,9323528.0,4.844961240310077,3.313813652937805,4.259690986568876
26,703134.0,9323521.0,4.844961240310077,3.31199806990392,4.263536465901422
27,703183.5625,9323515.0,4.844961240310077,3.334255470150425,4.298951748137224
28,703233.125,9323508.0,4.844961240310077,3.3904693196216296,4.364524534937282
29,703279.5625,9323491.0,5.885815185403178,3.4486097208627946,4.417972006457079
30,703316.75,9323459.0,5.885815185403178,3.563897958901479,4.527454488773013
31,703340.125,9323415.0,5.885815185403178,3.705642856481329,4.664098126140902
32,703355.0625,9323367.0,5.885815185403178,3.761174759839031,4.773371080237232
33,703362.375,9323318.0,5.885815185403178,3.775758215438114,4.88345895117987
34,703349.0625,9323270.0,6.002400960384154,3.729478203589964,4.995699415724853
35,703317.875,9323232.0,6.747638326585695,3.6636000451491118,5.117399368999205
36,703280.9375,9323198.0,6.119951040391677,2.3323771916258758,4.530437421706141
37,703244.0625,9323164.0,6.119951040391677,2.483619673228618,4.6882787029079225
38,703208.5625,9323129.0,6.365372374283896,2.9606508997122933,4.977753857082601
39,703173.0,9323094.0,6.365372374283896,3.294986783284211,5.122732418248184
40,703151.875,9323053.0,6.365372374283896,3.3714868987567415,5.20260886370937
