loc_id,XP,YP,Tp_s,Tm2_0_TM02_s,Tm_1_0_TMM10_s
1,702415.75,9323137.0,5.662514156285391,4.214216701285585,5.319072914901046
2,702386.1875,9323175.0,5.773672055427252,4.361353832696188,5.400884935000845
3,702380.0625,9323225.0,5.773672055427252,4.32613437212404,5.332639445475771
4,702373.875,9323274.0,5.662514156285391,4.147396858098701,5.184976631889049
5,702367.6875,9323324.0,5.662514156285391,4.1358032953407635,5.173803264460238
6,702361.5,9323373.0,5.662514156285391,4.188514297299195,5.218553780314714
7,702355.875,9323423.0,5.662514156285391,4.261460947817301,5.245192892401127
8,702370.5,9323470.0,5.662514156285391,4.290053022734805,5.203063479295167
9,702362.1875,9323519.0,5.662514156285391,4.285697471027681,5.189644364411415
10,702362.0625,9323566.0,5.662514156285391,4.178032479292014,5.128824503286738
11,702396.75,9323602.0,5.662514156285391,3.9238793040821824,4.967232346939836
12,702440.125,9323614.0,5.662514156285391,3.897290588150764,4.943620556701967
13,702489.6875,9323607.0,5.662514156285391,3.873085229017331,4.91873980081685
14,702539.25,9323600.0,5.662514156285391,3.8487474984358427,4.898796694150714
15,702588.8125,9323594.0,5.662514156285391,3.833496536700253,4.887991427285737
16,702638.375,9323587.0,5.662514156285391,3.817661306903438,4.866914060400328
17,702688.0,9323581.0,5.662514156285391,3.805103823434299,4.854633679051355
18,702737.5625,9323574.0,5.662514156285391,3.816591463643684,4.852968993707
19,702787.125,9323568.0,5.662514156285391,3.831830685646576,4.877434854048107
20,702836.6875,9323561.0,5.662514156285391,3.909355762319089,4.945856069153989
21,702886.25,9323555.0,5.662514156285391,3.916140244147519,4.938559460157036
22,702935.75,9323548.0,5.662514156285391,3.9027153224519253,4.928105467525104
23,702985.3125,9323541.0,5.662514156285391,3.892397684180556,4.931873355025238
24,703034.875,9323535.0,5.662514156285391,3.8630941349673384,4.898425623927811
25,703084.4375,9323528.0,5.662514156285391,3.852214752656734,4.898319568905848
26,703134.0,9323521.0,5.662514156285391,3.884981703621812,4.939985009098056
27,703183.5625,9323515.0,5.662514156285391,3.9331828799332045,4.985766664166018
28,703233.125,9323508.0,5.662514156285391,4.0044899146520745,5.041591020953982
29,703279.5625,9323491.0,5.662514156285391,4.047030727099351,5.060358412438219
30,703316.75,9323459.0,5.662514156285391,4.11440442456354,5.0927945424910614
31,703340.125,9323415.0,5.662514156285391,4.186215716116897,5.140344949764382
32,703355.0625,9323367.0,5.662514156285391,4.249979710465941,5.211507359396656
33,703362.375,9323318.0,5.773672055427252,4.311826948692762,5.3047659313876965
34,703349.0625,9323270.0,5.773672055427252,4.276916021804256,5.404150007657532
35,703317.875,9323232.0,7.293946024799417,3.7866823798506815,5.3543878815548
36,703280.9375,9323198.0,7.017543859649123,3.338754401398747,5.2518898193970704
37,703244.0625,9323164.0,7.017543859649123,3.053275997255574,5.185679109212576
38,703208.5625,9323129.0,7.017543859649123,3.0529380401212824,5.229054673741014
39,703173.0,9323094.0,7.017543859649123,3.122856549453207,5.278769296623545
40,703151.875,9323053.0,7.153075822603719,3.0749769457159433,5.303701962089729
