loc_id,XP,YP,Tp_s,Tm2_0_TM02_s,Tm_1_0_TMM10_s
1,702415.75,9323137.0,4.659832246039143,3.4591397527893317,4.266018171893159
2,702386.1875,9323175.0,4.659832246039143,3.3199079061231167,4.202621067377225
3,702380.0625,9323225.0,4.659832246039143,3.339484444924964,4.196096766167908
4,702373.875,9323274.0,4.659832246039143,3.3504376474525266,4.182528372065752
5,702367.6875,9323324.0,4.570383912248629,3.413338038032199,4.192223436397249
6,702361.5,9323373.0,4.570383912248629,3.4870760331372064,4.211001875234435
7,702355.875,9323423.0,4.570383912248629,3.5214785129994985,4.201202672339429
8,702370.5,9323470.0,4.570383912248629,3.474874132483648,4.17495505769791
9,702362.1875,9323519.0,4.570383912248629,3.452743263107531,4.121144652488237
10,702362.0625,9323566.0,4.570383912248629,3.3560921800128716,4.043444459706577
11,702396.75,9323602.0,4.570383912248629,3.264321915483196,3.965738943945404
12,702440.125,9323614.0,4.570383912248629,3.249644497301266,3.953335801251532
13,702489.6875,9323607.0,4.570383912248629,3.2439253186652772,3.9474826813786335
14,702539.25,9323600.0,4.570383912248629,3.2293835781017792,3.934625894843647
15,702588.8125,9323594.0,4.570383912248629,3.2211967469227427,3.9275068048491852
16,702638.375,9323587.0,4.570383912248629,3.2006141166,3.9068609443552873
17,702688.0,9323581.0,4.570383912248629,3.1935090688712076,3.8983627686515967
18,702737.5625,9323574.0,4.570383912248629,3.1774448444798638,3.884166145745518
19,702787.125,9323568.0,4.570383912248629,3.1965081080011415,3.9072290625400097
20,702836.6875,9323561.0,4.570383912248629,3.226968761015231,3.9459257703881723
21,702886.25,9323555.0,4.570383912248629,3.231536790181674,3.951738719455401
22,702935.75,9323548.0,4.570383912248629,3.2503746831586224,3.9677415173153237
23,702985.3125,9323541.0,4.570383912248629,3.2594076190605255,3.9828414744085716
24,703034.875,9323535.0,4.570383912248629,3.238017871421531,3.9663210921090997
25,703084.4375,9323528.0,4.570383912248629,3.2438668099619603,3.976702530762568
26,703134.0,9323521.0,4.570383912248629,3.2648486694644294,4.005133664077494
27,703183.5625,9323515.0,4.570383912248629,3.2721895767424205,4.0254287662616814
28,703233.125,9323508.0,4.570383912248629,3.287740370885536,4.054342758312434
29,703279.5625,9323491.0,4.570383912248629,3.248289565455133,4.04819302557181
30,703316.75,9323459.0,4.570383912248629,3.1887482462889296,4.031891666694979
31,703340.125,9323415.0,4.570383912248629,3.1208319660695607,3.9996829978702784
32,703355.0625,9323367.0,4.570383912248629,3.0870542620068617,3.982839040864392
33,703362.375,9323318.0,4.570383912248629,3.09328799340515,3.993222929708433
34,703349.0625,9323270.0,4.570383912248629,3.0514449210129433,3.956328222681144
35,703317.875,9323232.0,4.570383912248629,2.9502276610924163,3.843965855555591
36,703280.9375,9323198.0,4.570383912248629,2.378993665942022,3.3975282472845794
37,703244.0625,9323164.0,4.570383912248629,1.9871596081982148,2.8828442039436277
38,703208.5625,9323129.0,4.570383912248629,1.7467095747535832,2.515905688760698
39,703173.0,9323094.0,4.570383912248629,1.584612774115865,2.189646827347768
40,703151.875,9323053.0,4.570383912248629,1.5253797195717842,2.0704448769823354
